,pcstrip,Year,Number_of_Patients,HB,oseast1m,osnrth1m,lsoa11,msoa11,ru11ind,rgn,laua,imd,depression_perc,alzheimers_perc,blood pressure_perc,hypertension_perc,diabeties_perc,cardiovascular disease_perc,insomnia_perc,addiction_perc,social anxiety_perc,loneliness_perc,depression_zscore,alzheimers_zscore,blood pressure_zscore,hypertension_zscore,diabeties_zscore,cardiovascular disease_zscore,insomnia_zscore,addiction_zscore,social anxiety_zscore,loneliness_zscore,loneills
404,SA444JX,2018,5904.0,7A2,241248.0,241276.0,W01000533,W02000125,D2,W99999999,W06000008,29,4.51405991471661,0.10065935504073659,9.941281151197067,10.097369301336755,1.5867522191861336,5.849578912035461,0.4452437497414174,0.0,0.03223531475367046,22.593663452057115,-0.753671310132425,-0.08860005811234782,0.6715652758317696,0.6989062859378937,0.22011183668817697,0.17626781689603555,-0.0968225201193647,-0.16523956233555795,-0.10179215001698416,-0.11123080961960888,-0.507219314778786
405,SA444QJ,2018,5996.0,7A2,241698.0,240491.0,W01000533,W02000125,D2,W99999999,W06000008,29,4.7008919143107555,0.04024249959403039,10.002876936862267,10.071093813267206,1.7413652721699941,5.7547483134009,0.4543170011305961,0.0,0.025139616474330863,22.762658813873482,-0.6834646417481828,-0.5063296865371003,0.6920273155931845,0.6902362398970688,0.4447627807648187,0.13244377492119028,-0.07340161073027199,-0.16523956233555795,-0.20088789726659875,-0.0923697474487509,-0.9390871587206427
406,SA44BY,2018,11039.0,7A3,259179.0,198874.0,W01000773,W02000172,C1,W99999999,W06000011,119,6.903133766563817,0.039258796695037845,9.261306605327343,9.321023697025502,1.5705241016674323,6.6203663794965975,0.2616118557759689,0.0,0.05028375199742904,24.71591859722436,0.1440813019814405,-0.5131311303301984,0.44567861744959714,0.44273779478925007,0.1965325731602554,0.5324716457664244,-0.570834069566972,-0.16523956233555795,0.1502652663144907,0.12562768049041834,-0.5121203991475471
407,SA44NU,2018,5015.0,7A3,258589.0,198658.0,W01000774,W02000172,C1,W99999999,W06000011,-26,6.886931977539507,0.021572136691874466,8.031347514364645,8.097234695867435,1.3194720772182758,4.739631556128585,0.31598001188674496,0.0,0.01799382740606018,21.380822455332424,0.13799308566018853,-0.6354188902039897,0.03708780961431704,0.03892771308074217,-0.1682430600506252,-0.33667189049292473,-0.4304927957165408,-0.16523956233555795,-0.30068319288538536,-0.24659233195207664,-1.3549136424005432
408,SA44US,2018,8452.0,7A3,258643.0,198862.0,W01000774,W02000172,C1,W99999999,W06000011,-26,7.402189845998218,0.007599784086868418,8.984904951191014,9.037231255784324,1.4593788744673057,4.6104955823354,0.4435092533696625,0.0012043912103529468,0.06651866567748393,22.961608987252127,0.33161376296297385,-0.7320254682649305,0.35385834799480154,0.34909563198388627,0.035039867736945035,-0.39634946732425547,-0.10129979961004772,-0.16511452903014237,0.37699572177119645,-0.07016551918670544,0.059265319812935924
409,SA44UU,2018,0.0,7A3,258478.0,199025.0,W01000843,W02000172,C1,W99999999,W06000011,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4499391239306343,-0.784571317585345,-2.6309153727774146,-2.632893165401615,-2.085420440027692,-2.52699669337128,-1.2461363737166191,-0.16523956233555795,-0.5519779495798715,-2.6328413819839547,-7.830757492549644
410,SA459PB,2018,5216.0,7A2,238685.0,259930.0,W01000544,W02000122,D2,W99999999,W06000008,-78,4.587882018357392,0.05813612198969287,8.034700971917752,8.091919375941432,1.7176526976607114,5.704222728776699,0.7188425000397183,0.0,0.03192310657883603,20.87865544276564,-0.7259308590266502,-0.3826109630244812,0.03820182384514231,0.037173832492180585,0.4103086894239398,0.10909439852520901,0.6094217207652195,-0.16523956233555795,-0.10615232729125461,-0.3026376762880227,-0.7333381584205437
411,SA460AS,2018,7363.0,7A2,245801.0,262894.0,W01000506,W02000120,D2,W99999999,W06000008,-123,4.780177280505255,0.04517041209343377,8.429370960003745,8.499849208444349,1.941072092418411,6.391914323142344,0.6410506142536834,0.026455750542222777,0.006378144285111853,22.3256896813997,-0.6536712368484215,-0.47225748860383804,0.1693106797780479,0.17177724765481175,0.7349344373068718,0.426897151340953,0.4086164493082479,-0.16249307107166494,-0.4629032807993039,-0.14113855320620938,-1.1709313803601689
412,SA487AA,2018,11667.0,7A2,257856.0,247988.0,W01000527,W02000123,D2,W99999999,W06000008,55,5.621482648394387,0.08602975418928813,9.176834050836662,9.328006551402972,1.9699157701222552,6.074252412691575,0.5416106742143072,0.02960860828571292,0.06585589658815579,23.650906419300494,-0.33753028079387876,-0.18975093202813315,0.41761694488433965,0.44504190684946315,0.7768439611262311,0.28009612827612,0.15193075578754203,-0.16216575863216437,0.3677397478592065,0.006764886360186999,0.2752654390420354
413,SA487HA,2018,0.0,7A2,257798.0,248468.0,W01000527,W02000123,D2,W99999999,W06000008,55,1.9939549230653866,0.0,0.5222028739883637,0.588936274055097,0.10758239206515069,0.19650224525743198,0.3074632068408002,0.0,0.07122507122507121,3.1944390412838666,-1.7006620602537694,-0.784571317585345,-2.4574402582759993,-2.4385635834865576,-1.9291044920722349,-2.4361871575430984,-0.45247734245835614,-0.16523956233555795,0.4427235411115221,-2.2763196839261117,-5.098790325008065
414,SA48TJ,2018,9244.0,7A3,258801.0,203958.0,W01000846,W02000168,D1,W99999999,W06000011,-28,7.04786344971726,0.003998128283546446,8.74490026375673,8.81976286096573,1.653203205698266,5.53891216582329,0.42044542879303953,0.0,0.012464052229914542,23.48418523928113,0.1984670008584149,-0.7569277629856923,0.27412910346661723,0.2773382210269202,0.3166643370539321,0.032699467415755405,-0.16083476920421794,-0.16523956233555795,-0.37790987046242597,-0.011842361245584266,-0.9851067431025591
415,SA55AA,2018,14323.0,7A3,263573.0,195841.0,W01000762,W02000180,C1,W99999999,W06000011,-39,8.14479366116722,0.0034042160196149293,8.272969626006597,8.316704518401126,1.7833192283391819,5.477237322396875,0.4629317426464889,0.0,0.004484841595858423,24.188390688970507,0.6106652097477722,-0.7610341460057067,0.11735436035738202,0.11134552929417178,0.5057213847071514,0.004197686703320041,-0.05116425922309146,-0.16523956233555795,-0.4893444057422229,0.06675188314605066,-0.7447716342646351
416,SA55LB,2018,2110.0,7A3,263511.0,196314.0,W01000832,W02000178,C1,W99999999,W06000011,34,7.0982156418004685,0.0,9.150659124594107,9.150659124594107,2.454442248897496,7.808333502163285,0.0793477859811724,0.0,0.0,26.590998303436532,0.21738806180988282,-0.784571317585345,0.4089216684828263,0.38652309450296174,1.4808552252874219,1.0814666093973668,-1.0413148355515247,-0.16523956233555795,-0.5519779495798715,0.33489966602935267,-1.9391925087394548
417,SA58QE,2018,5229.0,7A3,264890.0,195162.0,W01000767,W02000182,C1,W99999999,W06000011,-10,8.717553700223286,0.12382324016924626,9.570382524807538,9.692717196264963,1.676087820116376,5.540969491756469,0.38632332430209915,0.0,0.0,26.13747477283244,0.8258937263461397,0.07155791528865814,0.5483532352891224,0.5653844129206231,0.34991541213874405,0.03365021895955838,-0.24891462979318027,-0.16523956233555795,-0.5519779495798715,0.28428327387081775,0.49670391284681104
418,SA59EA,2018,8528.0,7A3,265488.0,195837.0,W01000821,W02000176,C1,W99999999,W06000011,-94,8.745944102302957,0.02073835744359798,8.383266821264787,8.420572789153901,1.7041385654816203,6.079739552366217,0.34373744536625017,0.0,0.01440945584891616,25.314870812114545,0.8365621105010626,-0.6411837432900303,0.15399494494563476,0.14561863916843032,0.3906728146137694,0.28263189882788065,-0.35884214849953394,-0.16523956233555795,-0.3507411243097905,0.1924749290835022,-0.5338258287654197
419,SA611QX,2018,12393.0,7A2,195272.0,215237.0,W01000568,W02000130,C1,W99999999,W06000009,-24,6.075163341758129,0.12306977939104363,7.835951443142887,7.91410910380732,1.2398062856260303,4.2513452688087865,0.6197884675172818,0.0,0.09295252089687411,20.22328224690859,-0.16704872484783126,0.06634839406177398,-0.02782251071662094,-0.02149770357420184,-0.28399651647890695,-0.5623235162272113,0.3537321756591375,-0.16523956233555795,0.7461606062591248,-0.37578190024373914,0.8124551852224453
420,SA611RN,2018,14537.0,7A2,195429.0,215199.0,W01000568,W02000130,C1,W99999999,W06000009,-24,6.371312786395738,0.07824523959260136,8.342730078272401,8.432935321682159,1.5814722555158682,5.128215038926583,0.8212177474111019,0.03225961281175502,0.0409478484916921,22.445658002335804,-0.05576336743038806,-0.24357403099443833,0.1405286917279721,0.1496978679126303,0.21244011169262106,-0.1570958980804423,0.8736843637281152,-0.16189054584771906,0.0198836889516208,-0.1277492510656691,0.5820379763198208
421,SA612PZ,2018,0.0,7A2,195698.0,216836.0,W01000572,W02000130,C1,W99999999,W06000009,-79,1.6018930907718678,0.0,5.1968767535976905,5.1968767535976905,0.2190514035767871,0.29759972046197913,0.20063021967248412,0.05489475263567711,0.0,7.570945940716486,-1.8479888303239,-0.784571317585345,-0.9045196848437039,-0.9180949244356669,-1.7671413318596674,-2.3894670053906446,-0.7282468108563573,-0.15954068948344086,-0.5519779495798715,-1.7878709606346261,-4.990420522264582
422,SA626SS,2018,2467.0,7A2,175485.0,225429.0,W01000612,W02000128,D2,W99999999,W06000009,97,4.777396754053375,0.13449688604622206,11.940416612754662,12.033642082271541,2.3938104863346914,8.56947457986303,0.15416442266933408,0.0,0.021569422812457755,28.062985211238196,-0.6547160872967644,0.14535682609194414,1.335675472025885,1.3378125591102619,1.3927579887482358,1.4332125544634147,-0.8481896157697856,-0.16523956233555795,-0.2507478257502097,0.4991836811901002,-0.4357237059501117
423,SA626TW,2018,2531.0,7A2,179880.0,224320.0,W01000618,W02000128,E2,W99999999,W06000009,-109,3.680682472233587,0.24623172119485778,10.077551719095936,10.133661309238839,1.7436437540365863,7.433715740182404,0.3307088212748062,0.0,0.1125894598564692,23.568643818161082,-1.0668331553752715,0.9179053280561454,0.7168341809775424,0.7108814537670197,0.44807338806810293,0.9083445922218942,-0.39247311618926317,-0.16523956233555795,1.0204024163375058,-0.002416194219485275,1.0246433642605783
424,SA640BN,2018,3861.0,7A2,194412.0,238179.0,W01000567,W02000127,D2,W99999999,W06000009,66,6.531144602098417,0.0983084961812284,10.342702678750804,10.498309872426809,1.7450508724001055,5.280032165835668,0.7685829328652811,0.0,0.0655773966858702,24.921428941807513,0.004297325099077646,-0.10485418770251882,0.804916984381097,0.8312034749295593,0.4501179144692804,-0.08693668535836398,0.7378173884495922,-0.16523956233555795,0.3638503271370358,0.14856406965682137,1.6670747655771878
425,SA659BT,2018,5438.0,7A2,195558.0,237119.0,W01000566,W02000127,D2,W99999999,W06000009,1,5.896155904576653,0.16663208756670875,9.26646991550064,9.381168009625107,1.5722663569076587,4.99713458979745,0.4936830283795539,0.0,0.09966415557904267,22.507039976853132,-0.23431512357938325,0.3675435931994878,0.4473938623632796,0.46258343792067685,0.1990640494941468,-0.21767207483593884,0.028214460252398488,-0.16523956233555795,0.8398926715066657,-0.12089859418906589,1.2986794769642875
426,SA65LN,2018,24875.0,7A3,269302.0,201375.0,W01000754,W02000169,C1,W99999999,W06000011,-9,7.0224303464322295,0.004310849459403061,9.719661211856929,9.769253595231715,1.6841219644420973,6.214986533148354,0.39976811261542666,0.0041374269276049785,0.029469566420403468,25.099008828256828,0.18890989365947078,-0.7547655700078342,0.5979434206719224,0.5906389049051014,0.36158892917232643,0.3451335538644372,-0.2142094116375881,-0.16481003731061009,-0.14041750963627408,0.16838322470708764,-0.4946537300277343
427,SA66HR,2018,0.0,7A3,267167.0,198354.0,W01000809,W02000175,C1,W99999999,W06000011,-73,12.092801167120221,0.0047749378201996226,8.207210281735458,8.229532547102298,0.9192069948433361,7.680044342809702,0.0531538070265695,0.0,0.0,28.979513796722333,2.094225062187667,-0.7515568055483398,0.09550919185065315,0.08258164857653107,-0.7498235081505108,1.0221803707214456,-1.1089297159644311,-0.16523956233555795,-0.5519779495798715,0.6014746698088811,-0.40089732266400246
428,SA66JA,2018,0.0,7A3,267135.0,198467.0,W01000809,W02000175,C1,W99999999,W06000011,-73,9.22755756431395,0.0,4.7310731517019144,4.75974170082964,0.9488309065093357,2.740369415472856,0.3175911675976137,0.025900025900025898,0.0,18.01999078062342,1.0175400837082393,-0.784571317585345,-1.0592590346233872,-1.0623351008131958,-0.7067803135781577,-1.260590427677868,-0.42633389718089787,-0.1625507633632704,-0.5519779495798715,-0.621684609522122,-1.970228944814341
429,SA677AA,2018,8889.0,7A2,210909.0,214880.0,W01000595,W02000132,D2,W99999999,W06000009,61,5.889279457889326,0.10885626714286825,10.497232762982057,10.588203708834873,1.7348410384262363,5.52167590028506,0.5637059533233582,0.0,0.030735514196597154,24.40656232590172,-0.23689911568613062,-0.031925591668555256,0.8562516770670802,0.8608654815260243,0.4352831460145438,0.02473407612525177,0.20896560556112895,-0.16523956233555795,-0.122737778069027,0.09110136092964106,0.5130290393278825
430,SA67AG,2018,6919.0,7A3,266891.0,198126.0,W01000813,W02000175,C1,W99999999,W06000011,-93,8.441990059981498,0.0073525539995919304,7.914625158136864,8.033738292240589,1.581141232868146,5.878198832241316,0.426072115730754,0.0,0.005838458922157087,24.368493087061896,0.7223439856634088,-0.7337348477374276,-0.0016872050784220824,0.01797599026537961,0.2119591396861417,0.18949393380848356,-0.14631052433581576,-0.16523956233555795,-0.47044031552320137,0.08685256810575642,-0.7754052740032142
431,SA67NZ,2018,4331.0,7A3,265707.0,197522.0,W01000818,W02000176,C1,W99999999,W06000011,76,8.347442041003745,0.010299739159452417,8.428219648785952,8.558229978986658,1.7422680964167359,5.626875554233759,0.43754567376869075,0.0,0.02283637315540786,24.722661083569044,0.6868152677286998,-0.7133576441801613,0.16892821569123045,0.19104097996535435,0.4460745737567531,0.0733499671643157,-0.1166936701728741,-0.16523956233555795,-0.2330540927277169,0.12638018903719986,-0.3504887217222561
432,SA699JW,2018,9434.0,7A2,213283.0,204909.0,W01000616,W02000136,D2,W99999999,W06000009,104,4.701102795804306,0.13877351638840665,9.940029804014282,9.99022158069793,1.554420891247099,6.118627068386929,0.7058476649010293,0.0,0.15834158599161605,23.2089935174257,-0.6833853978974602,0.17492597845086894,0.6711495799276915,0.6635510655648553,0.17313479817439872,0.3006029773502941,0.5758779729668924,-0.16523956233555795,1.6593587176253004,-0.04255567857591812,2.225088774374899
433,SA708AB,2018,0.0,7A2,213163.0,200855.0,W01000619,W02000141,D2,W99999999,W06000009,5,5.884101839488669,0.12913115845574483,8.585070275729892,8.730423581265724,1.6108423858514387,5.629811980560042,0.6400651239198499,0.0,0.09340914759156632,22.62437606954147,-0.2388447317415424,0.1082575203431426,0.22103378964355838,0.24785919988740998,0.2551145649823356,0.07470697716353507,0.40607258946985886,-0.16523956233555795,0.7525376761038783,-0.10780306709711505,1.1106426917271894
434,SA726HL,2018,24694.0,7A2,197072.0,203384.0,W01000600,W02000138,D1,W99999999,W06000009,-55,7.0904573300979665,0.08365334029013588,8.311679726548,8.404009494845637,2.032341021220338,5.57531735380066,0.5982305161361678,0.0400822088882239,0.03650038244248122,23.824091265279126,0.21447268747303283,-0.20618175233045666,0.13021380533226887,0.1401532973311911,0.8675471153733026,0.04952338827035758,0.29808433738655116,-0.16107844672580238,-0.04222788261802908,0.026093524211223424,0.24322224051648694
435,SA726SY,2018,0.0,7A2,195752.0,203509.0,W01000603,W02000138,D1,W99999999,W06000009,-65,4.528682182026949,0.0,0.0,0.0,0.0,0.0,0.9858286272984036,12.742462269018905,0.0,18.256973078344256,-0.7481766375157813,-0.784571317585345,-2.6309153727774146,-2.632893165401615,-2.085420440027692,-2.52699669337128,1.2985967062757295,1.1576131477583147,-0.5519779495798715,-0.5952357306732319,-2.2614092160485684
436,SA731SA,2018,3745.0,7A2,196115.0,205513.0,W01000599,W02000134,D1,W99999999,W06000009,88,6.9097872907658635,0.10026006356280419,8.89958789786346,9.019047457872832,2.266713049737282,5.057260141308868,0.7640435970162388,0.0,0.061928837037090505,24.117111600263886,0.14658152554193504,-0.09136080889086197,0.325516134016005,0.34309557730659945,1.2080869110462151,-0.18988626802740927,0.7260999379958465,-0.16523956233555795,0.3128959699269282,0.05879663923208736,1.2720726395448894
437,SA731SH,2018,3745.0,7A2,196408.0,205018.0,W01000598,W02000134,D1,W99999999,W06000009,55,6.815849501811518,0.06624418822792259,8.9059430097856,9.022396044000159,2.1516536052948734,5.36534907486138,0.9147698923870696,0.0,0.07071745234771266,24.336262306582924,0.11128211638187094,-0.3265507878979117,0.32762729391817574,0.34420050048894896,1.0409068940937058,-0.0475092024979507,1.1151718103617019,-0.16523956233555795,0.4356343343851987,0.08325538799444822,1.5144984113842508
438,SA732JW,2018,17078.0,7A2,190478.0,206050.0,W01000587,W02000135,C1,W99999999,W06000009,-25,6.6829961485492975,0.07362213291856579,7.516894150932422,7.59866349921381,1.919771528375105,5.208956381283524,0.6480437128904852,0.024247965469231005,0.0677339289618114,22.15630136870002,0.061359237343608285,-0.2755387636643867,-0.13381292757509905,-0.12558436822387228,0.703984968750726,-0.11978292075556475,0.426667831607306,-0.16272227123764957,0.3939676135462592,-0.16004347143891784,0.3181492793712649
439,SA79RY,2018,10765.0,7A3,269748.0,197351.0,W01000798,W02000177,C1,W99999999,W06000011,-120,7.4203475678745905,0.010554862655922743,8.892792695183921,8.916056032719773,1.867638474938368,6.105385535610472,0.2597984506904638,0.0,0.014782001309246201,24.57978092448959,0.33843696862986716,-0.7115936886979535,0.32325877653750196,0.309111797613387,0.6282362564257487,0.2944836709601384,-0.5755150372125934,-0.16523956233555795,-0.34553830010243247,0.11043376580750243,-1.1503378221052831
440,SA84JU,2018,12750.0,7A3,272504.0,203930.0,W01000948,W02000202,C1,W99999999,W06000012,-27,7.337858682615821,0.0004061375506656595,9.647624508143636,9.68758896376375,1.6059964036750252,6.442905732736118,0.3970914570047339,0.0,0.02918190894860144,25.471847377346112,0.3074397635187055,-0.7817632322112468,0.5740129215355917,0.5636922650230887,0.24807340998345256,0.4504617993192445,-0.2211186998116829,-0.16523956233555795,-0.1444348213930544,0.2099946096497505,-0.44142428720974786
441,SA91DS,2018,12083.0,7A7,278298.0,210044.0,W01001899,W02000416,C1,W99999999,W06000023,-106,6.727034922680463,0.011240312255880089,8.961300954741347,9.054431084333507,1.5485937747521843,6.331434341721479,0.4050239868954603,0.0,0.03836737795430788,24.07775842263897,0.07790787793082911,-0.7068544051887903,0.34601713112151355,0.3547710091651204,0.16466806657209482,0.39894755192273446,-0.2006423506146846,-0.16523956233555795,-0.016154153427086357,0.054404549876339726,-0.6562115844701697
