,pcstrip,Year,NUMBER_OF_PATIENTS,SHA,PCT,oseast1m,osnrth1m,lsoa11,msoa11,ru11ind,rgn,laua,imd,depression_perc,alzheimers_perc,blood pressure_perc,hypertension_perc,diabeties_perc,cardiovascular disease_perc,insomnia_perc,addiction_perc,social anxiety_perc,loneliness_perc,depression_zscore,alzheimers_zscore,blood pressure_zscore,hypertension_zscore,diabeties_zscore,cardiovascular disease_zscore,insomnia_zscore,addiction_zscore,social anxiety_zscore,loneliness_zscore,loneills
1406,CV64HN,2015,11732.0,Q53,05A,433306.0,283547.0,E01009593,E02001959,C1,E12000005,E08000026,-128.0,5.098773048649796,0.11891860292887672,8.484113398747827,8.518779031073013,1.8436364762038233,5.560398344584307,0.48093251833665535,0.06939400777551769,0.013515361448612428,21.690832029551995,,,,,,,,,,,0.0
1407,CV65BG,2015,7151.25,Q53,05A,434447.0,281097.0,E01009570,E02001972,C1,E12000005,E08000026,-11.0,2.386213362223456,0.0111707217632211,8.949261473297671,9.00259689631637,4.435894773854243,6.480594510338783,0.36302273921402994,0.0,0.029325701474553174,22.679493003710103,,,,,,,,,,,0.0
1408,CV65DF,2015,3515.0,Q53,05A,434208.0,280899.0,E01009570,E02001972,C1,E12000005,E08000026,-11.0,3.8868825633219455,0.05291682016915008,9.696712087705668,9.794862123065883,4.057596313419173,6.987209979998308,0.5201320232491792,0.0,0.003038018550346079,25.29959982322364,,,,,,,,,,,0.0
1409,CV65EA,2015,4770.25,Q53,05A,434460.0,280736.0,E01009572,E02001972,C1,E12000005,E08000026,21.0,4.692891073667084,0.05411936730342917,9.621416122390551,9.640069175150606,2.8247738471586854,6.633289343331703,0.4896590814673891,0.0,0.059641352485501946,24.334801888078896,,,,,,,,,,,0.0
1410,CV65LL,2015,4361.75,Q53,05A,434205.0,281692.0,E01009567,E02001966,C1,E12000005,E08000026,-10.0,3.6590304744726545,0.05160957690645864,10.921222955008531,11.16801558125463,4.556398419322063,7.150664497627049,0.2661771500143973,0.0012637751491254676,0.045639969559592285,26.85315947474638,,,,,,,,,,,0.0
1411,CV65ND,2015,2020.25,Q53,05A,433941.0,281553.0,E01009568,E02001966,C1,E12000005,E08000026,4.0,3.826966521151762,0.0,7.669778094112249,7.798957160841291,3.1217478480619736,5.115251810352486,0.5680808681945361,0.0,0.0,20.43100420860205,,,,,,,,,,,0.0
1412,CV66DR,2015,15252.75,Q53,05A,435060.0,283677.0,E01032537,E02001958,C1,E12000005,E08000026,-124.0,4.281681027776465,0.01878952618971328,9.038366221196158,9.209642964584189,2.55965839976524,6.629838154929009,0.6225996557711523,0.0,0.027834583796313487,23.322209729015768,,,,,,,,,,,0.0
1413,CV77RW,2015,12583.5,Q54,05P,424331.0,277497.0,E01010169,E02002105,D1,E12000005,E08000029,32.0,4.299514556629858,0.0008688371127639096,10.502684375044952,10.580562950634281,1.5672006260708315,8.005281457071199,0.20798196147419035,0.0,0.10121792227239262,24.66141038899313,,,,,,,,,,,0.0
1414,CV78FD,2015,10246.75,Q53,05H,428238.0,290353.0,E01031006,E02006474,E1,E12000005,E07000218,-8.0,6.129930018620388,0.13109282435897276,8.952013516952535,8.983138141570794,1.7007369310180087,5.5978285609761,0.7142755028574185,0.0,0.018974667383293113,23.25700197940168,,,,,,,,,,,0.0
1415,CV81JD,2015,13384.75,Q53,05R,428883.0,271738.0,E01031258,E02006519,C1,E12000005,E07000222,118.0,4.417766721421001,0.2332417975238692,10.728920032227473,10.788545911815847,1.622400067376378,7.660781006873536,0.6061483131946334,0.00034300610550867805,0.08717005632985829,25.32922682431077,,,,,,,,,,,0.0
1416,CV81JP,2015,12239.25,Q53,05R,428996.0,271577.0,E01031258,E02006519,C1,E12000005,E07000222,118.0,4.189868789891046,0.31678492716190565,10.217236452882753,10.362141754422694,1.1993038899331292,5.976664447459029,0.39980719860552316,0.0,0.08840948127371233,22.44457100747333,,,,,,,,,,,0.0
1417,CV83HG,2015,4300.0,Q53,05A,441434.0,275594.0,E01031153,E02006495,D1,E12000005,E07000220,-107.0,4.251169712833107,0.3255365240747487,10.871761374806256,10.928924715901681,1.8589786459036777,7.344752871521632,0.7365766498581531,0.10048132233535184,0.13664880926354142,25.546420442428353,,,,,,,,,,,0.0
1418,CV91DB,2015,3032.0,Q53,05H,430702.0,297743.0,E01031010,E02006470,C1,E12000005,E07000218,69.0,5.626450771543279,0.1289623976878037,10.128964744805577,10.325501022871665,2.288796875520539,9.632072530944047,0.4865504275408455,0.0,0.13842243705412058,28.488334026108177,,,,,,,,,,,0.0
1419,CV91EU,2015,15178.75,Q53,05H,431108.0,297951.0,E01031010,E02006470,C1,E12000005,E07000218,69.0,4.780620085410817,0.19346811965376107,9.101939212702105,9.162832455383544,1.7764986467686112,6.665893095827188,0.5746502179794359,0.013091468950795148,0.17412794941282383,23.167054089974155,,,,,,,,,,,0.0
1420,CW109BE,2015,10403.0,Q44,01R,370276.0,366023.0,E01018426,E02003813,C1,E12000002,E06000049,-18.0,5.3208591134423555,0.16866733980804563,8.238031758669514,8.347283284850109,1.671118815689747,4.964867316660481,0.43607953080011597,0.0679880897006702,0.15963672748251073,20.976863490951526,,,,,,,,,,,0.0
1421,CW109BH,2015,4781.25,Q44,01R,370434.0,366231.0,E01018422,E02003814,C1,E12000002,E06000049,-40.0,6.720584324029219,0.32044207873472513,9.51536444485052,9.619104944845413,1.6189581771796246,5.702028337198262,0.34589799297202833,0.0,0.4260295854912303,24.327015854959274,,,,,,,,,,,0.0
1422,CW111EQ,2015,22670.25,Q44,01R,375523.0,360896.0,E01018442,E02003820,C1,E12000002,E06000049,-113.0,5.949494773531947,0.31465457670279373,8.013656793394306,8.080479257077345,1.4492920156807092,5.630149725914511,0.5653553588285783,0.048590470605198756,0.11145713054536817,22.03801617834108,,,,,,,,,,,0.0
1423,CW121DY,2015,7922.75,Q44,01C,385963.0,363128.0,E01018402,E02003816,C1,E12000002,E06000049,-107.0,6.888486766087979,0.1640515084861325,9.504812464685221,9.641611770496004,1.8611397192103858,6.342232603788193,0.481399838064371,0.0,0.15719527692046353,25.37892220613307,,,,,,,,,,,0.0
1424,CW121JP,2015,13220.75,Q44,01C,385603.0,362982.0,E01018402,E02003816,C1,E12000002,E06000049,-107.0,6.074793348178193,0.1853010294627694,9.00178684920817,9.111939694417622,1.3863654810722794,5.791422622970085,0.6169452412127999,0.0,0.11342703233489836,23.16676741731375,,,,,,,,,,,0.0
1425,CW121QG,2015,10158.0,Q44,01C,386338.0,362900.0,E01018400,E02003815,C1,E12000002,E06000049,41.0,6.828166649395455,0.23667438029260923,7.633081644037318,7.739540192188325,0.8982532515945653,5.1324367808836895,0.9711682849152884,0.16488195464469294,0.15845373900183093,21.971121493914627,,,,,,,,,,,0.0
1426,CW13AW,2015,42022.75,Q44,01R,369700.0,355831.0,E01018467,E02003827,C1,E12000002,E06000049,5.0,5.4992884859672095,0.17143040896205153,7.975903742180421,8.094688146260333,1.5959333666958069,5.82999454268463,0.3765817100367413,0.00773492302550732,0.12378564924227031,21.57565158363228,,,,,,,,,,,0.0
1427,CW13HB,2015,13589.5,Q44,01R,369710.0,356224.0,E01018466,E02003827,C1,E12000002,E06000049,-90.0,6.224683801761073,0.10589309083798559,8.040694761802472,8.145364633875252,1.8578281864876267,5.423347984754028,0.3036100421842406,0.08081727086485165,0.07440389254240959,22.141545010765057,,,,,,,,,,,0.0
1428,CW15HA,2015,9998.75,Q44,01R,371505.0,355715.0,E01018501,E02003829,C1,E12000002,E06000049,-55.0,4.679924780608643,0.2016443933386436,9.264369621046983,9.386779309614298,1.460252355701579,6.462911466018358,0.274731125542246,0.0,0.18703566514006284,22.466243430823766,,,,,,,,,,,0.0
1429,CW15QY,2015,6719.5,Q44,01R,373652.0,355682.0,E01018469,E02003831,D1,E12000002,E06000049,120.0,3.930451806569655,0.19368092149991933,9.674412742584325,9.731525122887557,1.4682171669279416,5.893918199494013,0.6032376546647128,0.0,0.18132950494495015,21.821030872043803,,,,,,,,,,,0.0
1430,CW25DA,2015,17094.75,Q44,01R,369678.0,352240.0,E01018493,E02003838,C1,E12000002,E06000049,74.0,4.751083775890005,0.18267530018481168,9.77670780171983,9.841959398522674,1.21412961564725,5.3840981903535186,0.4263903350240971,0.013887750273531172,0.11871976961095192,21.814224365895893,,,,,,,,,,,0.0
1431,CW30AH,2015,4606.75,Q44,01R,365948.0,343708.0,E01018450,E02003840,D1,E12000002,E06000049,-35.0,4.1228187755139585,0.13732256063632134,7.713018731077045,7.889631033010357,1.0119787546433348,5.478579919474189,0.7295135766717916,0.0,0.0683546745459839,19.36984461994995,,,,,,,,,,,0.0
1432,CW39BL,2015,1869.0,Q60,05G,375300.0,347600.0,E01029557,E02006170,E1,E12000005,E07000195,5.0,4.513770705960716,0.38060691895916504,9.73756499286381,9.81335253075388,2.2157421869902927,5.660730112604052,0.7243779208510261,0.0,0.0,23.308580376119135,,,,,,,,,,,0.0
1433,CW39NQ,2015,6895.5,Q60,05G,376939.0,344791.0,E01029574,E02006170,D1,E12000005,E07000195,123.0,4.707634697164089,0.2016588892247633,10.248113552962613,10.339668049614227,1.7958469244426933,5.8783295601754615,0.2200061506216989,0.0,0.12090971522158907,23.14314427124293,,,,,,,,,,,0.0
1434,CW47BB,2015,11737.0,Q44,01C,376326.0,367074.0,E01018415,E02003812,D1,E12000002,E06000049,19.0,5.185942072365642,0.2275919349261951,9.907064504780868,10.033749048310488,1.541948066701046,7.3990054639019744,0.18470806814625498,0.12523902894178154,0.21910417758352,24.69818368329338,,,,,,,,,,,0.0
1435,CW55NX,2015,23843.75,Q44,01R,365349.0,352451.0,E01018451,E02003836,C1,E12000002,E06000049,-24.0,4.886123620210383,0.18775178896056866,10.410816104997227,10.54912374096105,1.5238411434437282,7.359223088340046,0.37271213668447817,0.0,0.27253929381683395,24.87877551860026,,,,,,,,,,,0.0
1436,CW58EW,2015,3433.75,Q44,01R,359498.0,347679.0,E01018514,E02003840,E1,E12000002,E06000049,-74.0,5.228892221684263,0.19213503807744545,9.923182755384955,10.06328734453792,1.7029278731959423,6.32003597651597,0.3001966511969909,0.0,0.07778890621521045,23.80747510520853,,,,,,,,,,,0.0
1437,CW60BE,2015,13381.25,Q44,02F,355597.0,362635.0,E01018724,E02003891,D1,E12000002,E06000050,-43.0,4.067579733311682,0.18181107569250723,9.394126087483645,9.508501132026941,1.519727525831403,6.634188016426859,0.5018518676517133,0.0,0.16268698520862027,22.413659350941103,,,,,,,,,,,0.0
1438,CW60QG,2015,4732.5,Q44,02F,352519.0,367990.0,E01018350,E02003800,D1,E12000002,E06000050,-115.0,5.306785303624081,0.2628345514779818,8.623782785968338,8.953054692407333,1.8488019447852662,6.934851374518909,0.587204651017801,0.0,0.160106680874304,23.893532517831375,,,,,,,,,,,0.0
1439,CW69PE,2015,5008.25,Q44,02F,356634.0,357934.0,E01018458,E02003840,E1,E12000002,E06000049,1.0,4.813184882045468,0.12186636645398548,10.54778846355025,10.661240650102009,1.3554846064700037,7.0503070514259285,0.4421768630533629,0.0,0.5549843965220466,24.444260419550755,,,,,,,,,,,0.0
1440,CW71AT,2015,23146.5,Q44,02D,364600.0,366111.0,E01018732,E02003888,C1,E12000002,E06000050,30.0,5.6875548606402715,0.13579301215800918,8.921822738451304,9.054453889808208,1.8056691043164248,6.7707574693947405,0.4216341867981284,0.04626206392764951,0.18100745596227433,23.92212458704343,,,,,,,,,,,0.0
1441,CW71LY,2015,4604.75,Q44,02D,363844.0,365249.0,E01018739,E02003889,C1,E12000002,E06000050,-3.0,5.529553238224236,0.050242471796548525,7.904949909552044,8.140326269464119,1.7190747045139334,5.075658177854389,0.45555104030316124,0.004138043532274093,0.02558756762634327,20.97454394568866,,,,,,,,,,,0.0
1442,CW73GY,2015,6273.0,Q44,02D,366403.0,366614.0,E01018747,E02003888,C1,E12000002,E06000050,28.0,8.466677272512504,0.14808503410843304,7.449879948245523,7.543384126863173,1.4232923528924308,5.345891631887613,0.21255337351904866,0.003115509989723578,0.04284844488136871,23.142999301772928,,,,,,,,,,,0.0
1443,CW83EU,2015,7546.75,Q44,02D,361575.0,374077.0,E01018727,E02003880,D1,E12000002,E06000050,99.0,5.258348378094426,0.22362046677320205,8.818650433825399,9.05139176794672,1.7176342223441443,6.444162050989148,0.4753401558947234,0.0028060434522803224,0.1922654561887869,23.17330308549465,,,,,,,,,,,0.0
1444,CW84AZ,2015,8267.25,Q44,02D,364244.0,373112.0,E01018711,E02003881,C1,E12000002,E06000050,123.0,6.394659883095488,0.15029336469521679,10.413188114462056,10.520828402740525,1.8604272696703532,6.306094468473169,0.49068120885738126,0.004022199261138786,0.3330613986857451,25.727006796793273,,,,,,,,,,,0.0
1445,CW84LF,2015,8388.0,Q44,02D,363806.0,375103.0,E01018674,E02003876,C1,E12000002,E06000050,-121.0,5.5425918091002435,0.1600062865583434,11.588875192105307,11.69654230924653,1.6830177374376092,7.348508033740438,0.21765028822010876,0.0,0.27455257349972845,26.648316464303267,,,,,,,,,,,0.0
1446,CW95EX,2015,7420.25,Q44,02D,365804.0,373816.0,E01018714,E02003879,C1,E12000002,E06000050,-23.0,5.439712414006956,0.12675239621154952,11.663633004011219,11.781467889748773,1.8819975434970553,7.162925884156588,0.32728363979490854,0.0,0.1751646717234889,26.72013976741583,,,,,,,,,,,0.0
1447,CW95HR,2015,23807.5,Q44,02D,365929.0,373589.0,E01018714,E02003879,C1,E12000002,E06000050,-23.0,5.900862678860423,0.2325824775377174,10.595932696048866,10.740107098493729,1.556098285366404,6.06953758709997,0.23511187074797588,0.0019646438536773145,0.15394357971586253,24.73626464195989,,,,,,,,,,,0.0
1448,CW95QU,2015,7191.0,Q44,02D,366460.0,374050.0,E01018714,E02003879,C1,E12000002,E06000050,-23.0,5.576285678773157,0.09489422629603257,10.602220914562372,10.739233950511407,1.70374191108636,6.310440608201689,0.27542246320040986,0.00441919191919192,0.2870171728976788,24.70443802998825,,,,,,,,,,,0.0
1449,CW97DB,2015,6613.5,Q44,02D,367442.0,373524.0,E01018715,E02003879,C1,E12000002,E06000050,59.0,6.536819907823663,0.1063869221844761,9.822484466011337,9.910183395141097,1.8974744379015778,6.552908708293551,0.34998462575984024,0.004500958680705326,0.2526376344392858,25.358258955784915,,,,,,,,,,,0.0
1450,DA110HN,2015,13696.75,Q67,09J,564341.0,173910.0,E01024290,E02005056,A1,E12000008,E07000109,-45.0,4.853121254577595,0.13838785739669232,10.881883188164865,11.031178277849795,2.170620500112072,7.578249587797655,0.42999755408505586,0.0,0.19936745468269104,26.201555031818867,,,,,,,,,,,0.0
1451,DA110LL,2015,11801.75,Q67,09J,564643.0,173175.0,E01024292,E02005059,A1,E12000008,E07000109,-15.0,5.570633599647082,0.30099119628553295,9.094384141618159,9.184529790656896,1.6914827509287023,6.391707389907027,0.8569215790947222,0.00048080621586275873,0.10301369894214218,23.99674711273583,,,,,,,,,,,0.0
1452,DA118BZ,2015,20107.75,Q67,09J,562974.0,173288.0,E01024281,E02005060,A1,E12000008,E07000109,-17.0,5.504764253544049,0.15137729916639697,7.99142398717752,8.17247320603427,1.7879613296013162,5.463516548678381,0.9470421618053209,0.0,0.154806791718105,22.027134798829735,,,,,,,,,,,0.0
1453,DA118RD,2015,14657.75,Q67,09J,563525.0,173093.0,E01024262,E02005058,A1,E12000008,E07000109,-22.0,4.715144715544756,0.22728371303276504,8.737270251209418,8.860663714426485,1.7711792343525774,5.697506972673485,0.8046069451026133,0.0,0.4589003433236263,22.07638529513268,,,,,,,,,,,0.0
1454,DA11HP,2015,5794.5,Q67,09J,554075.0,173755.0,E01024182,E02005030,A1,E12000008,E07000107,-98.0,5.275059598465549,0.12432937358761398,9.317024128411267,9.493750051673677,2.1256492623971046,6.83356783911897,0.7543281216720773,0.0,0.24873263317400066,24.606684246914995,,,,,,,,,,,0.0
1455,DA11QY,2015,20752.25,Q67,09J,555564.0,173679.0,E01024136,E02005035,A1,E12000008,E07000107,-72.0,4.442934650861827,0.21423293801471663,8.809860514982253,8.927686999519207,1.7684428313067706,6.703359790082415,0.8716537090970938,0.0,0.19911573207284275,22.928310918882033,,,,,,,,,,,0.0
1456,DA121EN,2015,2695.0,Q67,09J,564890.0,174027.0,E01024257,E02005056,A1,E12000008,E07000109,-106.0,3.82255036043421,0.004744565396999636,9.66597097775393,9.7563157742562,2.8490954676378935,7.480107082455554,0.8105157615986541,0.0,0.12011501456684608,24.72332901177951,,,,,,,,,,,0.0
1457,DA122EN,2015,10280.25,Q67,09J,564800.0,174324.0,E01024295,E02005056,A1,E12000008,E07000109,-31.0,5.53339406105705,0.05293639578168604,9.772242337573768,9.965982354141273,2.7769614840288668,6.65826465782127,0.4931892174606957,0.006090225325208465,0.14281436064959396,25.48681839561605,,,,,,,,,,,0.0
1458,DA122HU,2015,3287.0,Q67,09J,566250.0,173392.0,E01024293,E02005057,A1,E12000008,E07000109,-11.0,2.65007179059471,0.10793968824037901,9.988188522144924,10.07021733607086,3.646257520271961,7.844220227138685,0.3054433768252072,0.0,0.23739988374756824,24.6241499391418,,,,,,,,,,,0.0
1459,DA122NG,2015,2803.5,Q67,09J,566824.0,173045.0,E01024261,E02005057,A1,E12000008,E07000109,6.0,3.2511475853712177,0.013746967888662644,10.122673156840358,10.177184173201836,3.213776958423384,8.429453840992773,0.32515517696146184,0.0,0.1654000430816635,25.410464702839334,,,,,,,,,,,0.0
1460,DA125BW,2015,7891.75,Q67,09J,564932.0,171759.0,E01024319,E02005063,A1,E12000008,E07000109,45.0,5.311375505659433,0.11369705112418575,9.562658494302026,9.643822017902849,1.9922571467104764,6.8150274931593104,0.8065246506397131,0.0013168984407922462,0.1294831953005674,24.684020763636763,,,,,,,,,,,0.0
1461,DA125PZ,2015,2606.75,Q67,09J,565815.0,172589.0,E01024314,E02005061,A1,E12000008,E07000109,-10.0,3.6388311092147725,0.3316050127669042,10.934350826323062,11.039039265335626,2.6665479649178234,9.368776301296439,0.5329170476104433,0.0,0.06042184578611869,27.577716701142013,,,,,,,,,,,0.0
1462,DA12HA,2015,20285.75,Q67,09J,553471.0,174185.0,E01024185,E02005030,A1,E12000008,E07000107,50.0,4.8034526102329735,0.22224654520085466,10.022353307463169,10.200196505986204,1.76807966439889,6.077810598690058,0.42349282730634646,0.0017270715576105983,0.17201858474085385,23.497005823372934,,,,,,,,,,,0.0
1463,DA12JP,2015,10596.0,Q67,09J,554032.0,173824.0,E01024182,E02005030,A1,E12000008,E07000107,-98.0,5.009631498094916,0.2827569695609295,9.880653126454169,10.030901095517697,1.6155582430134576,6.823887299682732,0.9917907066955912,0.0005248682580672252,0.17073730875119456,24.755050680823388,,,,,,,,,,,0.0
1464,DA130AH,2015,9637.5,Q67,09J,564355.0,165958.0,E01024271,E02005066,E1,E12000008,E07000109,-113.0,4.547314923856091,0.12401025201789113,9.987989644876789,10.126748364226874,1.7394213581288416,6.9226904100741615,0.7762955779312133,0.0009272576545610754,0.09464012925241344,24.23740814388964,,,,,,,,,,,0.0
1465,DA139LB,2015,12460.75,Q67,09J,563705.0,170184.0,E01024269,E02005066,D1,E12000008,E07000109,106.0,4.839516817234503,0.25863089131229394,9.70516711623096,9.821695254322277,1.5398893951052968,7.039759012971999,0.7621522583546215,0.0,0.10261901018356956,24.261643629300988,,,,,,,,,,,0.0
1466,DA144TA,2015,15266.5,Q63,07N,546476.0,171982.0,E01000457,E02000090,A1,E12000007,E09000004,71.0,5.17963920981711,0.2941718351650539,9.277288363906154,9.36211265012745,1.6040952997214764,6.022786157073476,0.5021068646737582,0.0,0.08638538729741761,22.964912016578324,,,,,,,,,,,0.0
1467,DA146BU,2015,8447.25,Q63,07N,546517.0,171498.0,E01000459,E02000091,A1,E12000007,E09000004,10.0,4.600394157980194,0.5671041722876371,7.5509794153914624,7.6143258944229935,1.6258492329065712,5.631016433341929,0.921238919764209,0.0,0.05754099330450626,20.959928810703534,,,,,,,,,,,0.0
1468,DA14ER,2015,7276.5,Q63,07N,551616.0,174612.0,E01000378,E02000083,A1,E12000007,E09000004,-22.0,5.466390323460963,0.2052743557235869,9.131963378219833,9.169215217114655,2.0379980178682633,6.749924161293975,0.6414082437989119,0.020173527953347606,0.12026295625214327,24.2903838472137,,,,,,,,,,,0.0
1469,DA157DS,2015,10156.5,Q63,07N,546220.0,172367.0,E01000462,E02000090,A1,E12000007,E09000004,-121.0,5.1709630178894415,0.40133543019277784,8.77716366749885,8.886292339910122,1.6400131668812543,5.7571153324227025,0.3812837299452058,0.0,0.05314840823817887,22.237003017241502,,,,,,,,,,,0.0
1470,DA158DF,2015,10219.75,Q63,07N,545282.0,173265.0,E01000339,E02000089,A1,E12000007,E09000004,21.0,4.739932113221696,0.31311132361957233,9.767809661468972,9.888998230029712,2.4640766977300994,7.694553705936983,0.35139798788633586,0.0049534331270094205,0.034692644704313075,25.457023491551407,,,,,,,,,,,0.0
1471,DA15ND,2015,5651.25,Q67,09J,555045.0,175012.0,E01024148,E02005028,A1,E12000008,E07000107,-97.0,4.552233803297249,0.4791308775659023,6.697990754460157,6.7912151026793275,1.5030363029775933,5.347505612924604,0.48632327178498175,0.0,0.20074626276702612,19.159444971229657,,,,,,,,,,,0.0
1472,DA162AT,2015,12991.0,Q63,07N,546539.0,175648.0,E01000388,E02000080,A1,E12000007,E09000004,-121.0,4.705946347412334,0.19693981150940684,8.977950292386804,9.021483843940224,2.2405285022059878,7.441152041640119,0.43224106901646353,0.0,0.04138102642650663,24.038291615724535,,,,,,,,,,,0.0
1473,DA162HE,2015,8372.5,Q63,07N,545790.0,175886.0,E01000414,E02000080,A1,E12000007,E09000004,44.0,4.507311394548064,0.25923406488095585,10.743128394743051,10.774529087134413,2.1415414337411227,6.618184481359429,0.12389107487515254,0.0,0.056810677907955444,24.42469153653914,,,,,,,,,,,0.0
